consignee_final,count_or,descr_final,mmyyyy,shipments,container_total,shipments_vrac,weight_total,Sum of ctr_teu,descr_final_eng,hs_sub,hs_head,hs_chpt,biz_company,biz_town,biz_address,biz_phone1,biz_phone2,biz_email,biz_website,biz_cf_email,biz_cf_company,biz_cf_location,biz_cf_phone1,biz_cf_industry_role,biz_cf_other_role
MSC TRADING SA,CHINA,POMPE A AIR ET PARTIE,2021-02,1,1,0,17941,0,AIR PUMP AND PART,H5-841490,H5-8414,H5-84,MSC Trading,Port-au-Prince,"Drouillard, Sarthe, Route Nationale # 1",50934621111,50934991616,msctrading_depot@yahoo.com,n/a,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com
MSC TRADING SA,CHINA,"TOILE METALLIQUE,GRILLAGE ET TRELLIS",2021-02,1,1,0,13706,0,"METAL CANVAS, MESH AND LATTICE",H5-731420,H5-7314,H5-73,MSC Trading,Port-au-Prince,"Drouillard, Sarthe, Route Nationale # 1",50934621111,50934991616,msctrading_depot@yahoo.com,n/a,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com
MSC TRADING SA,COLOMBIA,HYDROCARBURE ACYCLIQUE,2021-02,1,1,0,25600,1,ACYCLIC HYDROCARBON,H5-290110,H5-2901,H5-29,MSC Trading,Port-au-Prince,"Drouillard, Sarthe, Route Nationale # 1",50934621111,50934991616,msctrading_depot@yahoo.com,n/a,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com
MSC TRADING SA,ECUADOR,"EVIER, LAVABO, BAIGNOIRE, WATER-CLOSET",2021-02,1,1,0,18200,2,"SINK, SINK, BATH, WATER-CLOSET",H5-691090,H5-6910,H5-69,MSC Trading,Port-au-Prince,"Drouillard, Sarthe, Route Nationale # 1",50934621111,50934991616,msctrading_depot@yahoo.com,n/a,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com
MSC TRADING SA,INDIA,"TOILE METALLIQUE,GRILLAGE ET TRELLIS",2021-02,1,1,0,9922,1,"METAL CANVAS, MESH AND LATTICE",H5-731420,H5-7314,H5-73,MSC Trading,Port-au-Prince,"Drouillard, Sarthe, Route Nationale # 1",50934621111,50934991616,msctrading_depot@yahoo.com,n/a,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com
MSC TRADING SA,TAIWAN,MARCHANDISE GENERALE,2021-02,1,1,0,15290,2,GENERAL GOODS,H5-999999,H5-9999,H5-99,MSC Trading,Port-au-Prince,"Drouillard, Sarthe, Route Nationale # 1",50934621111,50934991616,msctrading_depot@yahoo.com,n/a,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com
MSC TRADING SA,USA,"APPAREILLAGE POUR COUPURE, PROTECTION(RELAIS, DISJONCTEUR.)",2021-02,1,1,0,18416,2,"APPARATUS FOR CUTTING, PROTECTION ... (RELAY, CIRCUIT BREAKER.)",H5-853620,H5-8536,H5-85,MSC Trading,Port-au-Prince,"Drouillard, Sarthe, Route Nationale # 1",50934621111,50934991616,msctrading_depot@yahoo.com,n/a,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com
MSC TRADING SA,USA,BOIS DE CHARPENTE,2021-02,1,0,1,1124702,2.25,LUMBER,H5-440799,H5-4407,H5-44,MSC Trading,Port-au-Prince,"Drouillard, Sarthe, Route Nationale # 1",50934621111,50934991616,msctrading_depot@yahoo.com,n/a,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com
MSC TRADING SA,USA,MATERIEL DE CONSTRUCTION,2021-02,4,4,0,51183,0,CONSTRUCTION MATERIALS,H5-999999,H5-9999,H5-99,MSC Trading,Port-au-Prince,"Drouillard, Sarthe, Route Nationale # 1",50934621111,50934991616,msctrading_depot@yahoo.com,n/a,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com,msctrading@aol.com
NATIONAL BAG AND TRADING CO SA,COLOMBIA,SUCRES,2021-02,2,35,0,877417,0,SUGARS,H5-170113,H5-1701,H5-17,,,,,,,,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com
NATIONAL BAG AND TRADING CO SA,GERMANY,PAPIER,2021-02,1,6,0,153425,4,PAPER,H5-480258,H5-4802,H5-48,,,,,,,,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com
NATIONAL BAG AND TRADING CO SA,PERU,SUCRES,2021-02,2,40,0,1063392,24,SUGARS,H5-170113,H5-1701,H5-17,,,,,,,,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com
NATIONAL BAG AND TRADING CO SA,USA,CHASSIS ET ACCESSOIRES DE CHASSIS,2021-02,1,0,1,9017,2,CHASSIS AND CHASSIS ACCESSORIES,H5-870600,H5-8706,H5-87,,,,,,,,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com
NATIONAL BAG AND TRADING CO SA,USA,EFFETS PERSONNELS,2021-02,0,0,1,0,4,PERSONAL EFFECTS,H5-999999,H5-9999,H5-99,,,,,,,,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com
NATIONAL BAG AND TRADING CO SA,USA,"PAPIER ET CARTON KRAFT (COUVERTURE, SAC GRANDE CONTENANCE)",2021-02,1,1,0,19808,0,"KRAFT PAPER AND CARDBOARD (COVER, LARGE BAG ...)",H5-480459,H5-4804,H5-48,,,,,,,,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com
NATIONAL BAG AND TRADING CO SA,USA,PIECES ET PARTIES MECANIQUES,2021-02,0,0,2,0,2,PARTS AND MECHANICAL PARTS,H5-999999,H5-9999,H5-99,,,,,,,,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com
NATIONAL BAG AND TRADING CO SA,USA,POMPE,2021-02,0,0,1,0,2,PUMP,H5-841381,H5-8413,H5-84,,,,,,,,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com
NATIONAL BAG AND TRADING CO SA,USA,"RESINES PETROLE,COUMARONE,POLYTERPENE,POLYSUFURE,PRIMAIRE",2021-02,1,3,0,79539,0,"RESINS OIL, COUMARONE, POLYTERPENE, POLYSUFIDE ..., PRIMARY",H5-391190,H5-3911,H5-39,,,,,,,,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com,ketlym@acraindustries.com
NOS PETITS FRERES ET SOEURS,IRELAND,AIDES HUMANITAIRES DIVERSES,2021-02,1,1,0,5497,0,MISCELLANEOUS HUMANITARIAN AIDS,H5-999999,H5-9999,H5-99,Hôpital St-Damien (Nos Petits Frères et Soeurs),Tabarre,"Tabarre 41, (en face Valerio Canez)",50928161602,50929409084,n/a,n/a,,,,,,
NOS PETITS FRERES ET SOEURS,USA,AIDES HUMANITAIRES DIVERSES,2021-02,2,0,2,4059,0,MISCELLANEOUS HUMANITARIAN AIDS,H5-999999,H5-9999,H5-99,Hôpital St-Damien (Nos Petits Frères et Soeurs),Tabarre,"Tabarre 41, (en face Valerio Canez)",50928161602,50929409084,n/a,n/a,,,,,,
NOS PETITS FRERES ET SOEURS,USA,AIDES MEDICALES,2021-02,1,0,1,406,6,MEDICAL AIDS,H5-300650,H5-3006,H5-30,Hôpital St-Damien (Nos Petits Frères et Soeurs),Tabarre,"Tabarre 41, (en face Valerio Canez)",50928161602,50929409084,n/a,n/a,,,,,,
NOVA SOLAR SA,CHINA,DIVERSE MARCHANDISES,2021-02,1,1,0,5200,0,GENERAL GOODS,H5-999999,H5-9999,H5-99,Nova Solar S.A.,Tabarre,"Bldg. 2, Airport Industrial Park, Fleuriot",50928115015,50928170705,info@novasolarhaiti.com,n/a,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com
NOVA SOLAR SA,CHINA,"MEUBLES ET LEURS PARTIES (MOBILIER DE BUREAU,CHAMBRE)",2021-02,1,1,0,6570,6,"FURNITURE AND THEIR PARTS (OFFICE FURNITURE, BEDROOM ...)",H5-940390,H5-9403,H5-94,Nova Solar S.A.,Tabarre,"Bldg. 2, Airport Industrial Park, Fleuriot",50928115015,50928170705,info@novasolarhaiti.com,n/a,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com
NOVA SOLAR SA,CHINA,PANNEAU SOLAIRE,2021-02,1,1,0,18630,1,SOLAR PANEL,H5-854140,H5-8541,H5-85,Nova Solar S.A.,Tabarre,"Bldg. 2, Airport Industrial Park, Fleuriot",50928115015,50928170705,info@novasolarhaiti.com,n/a,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com
NOVA SOLAR SA,CHINA,PARTIES ET ACCESSOIRES POUR ENERGIE SOLAIRE,2021-02,1,1,0,21780,4,PARTS AND ACCESSORIES FOR SOLAR ENERGY,H5-854150,H5-8541,H5-85,Nova Solar S.A.,Tabarre,"Bldg. 2, Airport Industrial Park, Fleuriot",50928115015,50928170705,info@novasolarhaiti.com,n/a,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com
NOVA SOLAR SA,USA,CHARGEUR DE BATTERIE,2021-02,0,0,1,0,3,BATTERY CHARGER,H5-850440,H5-8504,H5-85,Nova Solar S.A.,Tabarre,"Bldg. 2, Airport Industrial Park, Fleuriot",50928115015,50928170705,info@novasolarhaiti.com,n/a,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com
NOVA SOLAR SA,USA,PIECES D'AUTO,2021-02,0,0,1,0,1,AUTO PARTS,H5-870899,H5-8708,H5-87,Nova Solar S.A.,Tabarre,"Bldg. 2, Airport Industrial Park, Fleuriot",50928115015,50928170705,info@novasolarhaiti.com,n/a,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com,lchauvet@novamatmotors.com
NOVAMAT MOTORS SA,CHINA,MOTOCYCLETTES,2021-02,0,0,0,0,1,MOTORCYCLES,H5-871130,H5-8711,H5-87,Novamat Motors S.A.,Cabaret,"Vigner, Route Nationale #1",50929409445,n/a,n/a,n/a,borisbrierre01@gmail.com,borisbrierre01@gmail.com,borisbrierre01@gmail.com,borisbrierre01@gmail.com,borisbrierre01@gmail.com,borisbrierre01@gmail.com
NOVAMAT MOTORS SA,CHINA,PARTIES ET ACCESSOIRES DE MOTO,2021-02,1,1,0,19805,0,MOTORCYCLE PARTS AND ACCESSORIES,H5-871410,H5-8714,H5-87,Novamat Motors S.A.,Cabaret,"Vigner, Route Nationale #1",50929409445,n/a,n/a,n/a,borisbrierre01@gmail.com,borisbrierre01@gmail.com,borisbrierre01@gmail.com,borisbrierre01@gmail.com,borisbrierre01@gmail.com,borisbrierre01@gmail.com
NOVAMAT SA,TURKEY,"BARRE EN FER OU ACIER NON ALLIES,FORGEE",2021-02,1,0,1,789740,0,"NON-ALLOYED IRON OR STEEL BAR, FORGED",H5-721410,H5-7214,H5-72,Novamat S.A.,Tabarre,"17, Tabarre 12, Route de Tabarre, Cazeau",50928131107,50928131108,ventes@novamatsa.com,n/a,a_codio@hotmail.com,a_codio@hotmail.com,a_codio@hotmail.com,a_codio@hotmail.com,a_codio@hotmail.com,a_codio@hotmail.com
NOVAMAT SA,TURKEY,"ROULEAUX METALLIQUES,BANDE DEPLOYEE",2021-02,1,0,1,5212300,0,"METAL ROLLERS, DEPLOYED BELT",H5-845510,H5-8455,H5-84,Novamat S.A.,Tabarre,"17, Tabarre 12, Route de Tabarre, Cazeau",50928131107,50928131108,ventes@novamatsa.com,n/a,a_codio@hotmail.com,a_codio@hotmail.com,a_codio@hotmail.com,a_codio@hotmail.com,a_codio@hotmail.com,a_codio@hotmail.com
NOVAMAT SA,TURKEY,"TUBES, TUYAUX ET PROFILES CREUX EN FER, ACIER",2021-02,2,0,2,431740,0,"TUBES, PIPES AND HOLLOW PROFILES OF IRON, STEEL ...",H5-732690,H5-7326,H5-73,Novamat S.A.,Tabarre,"17, Tabarre 12, Route de Tabarre, Cazeau",50928131107,50928131108,ventes@novamatsa.com,n/a,a_codio@hotmail.com,a_codio@hotmail.com,a_codio@hotmail.com,a_codio@hotmail.com,a_codio@hotmail.com,a_codio@hotmail.com
NUTRIPHAR,FRANCE,PREPARATIONS ALIMENTAIRES POUR BEBE ET ENFANT,2021-02,7,7,0,122457,1,FOOD PREPARATIONS FOR BABIES AND CHILDREN,H5-190110,H5-1901,H5-19,Nutriphar,Petion-Ville,"90, Rue Lambert",50928170477,50928170478,n/a,n/a,georgesarmand.ga@gmail.com,georgesarmand.ga@gmail.com,georgesarmand.ga@gmail.com,georgesarmand.ga@gmail.com,georgesarmand.ga@gmail.com,georgesarmand.ga@gmail.com
OFFICE CITY,USA,DIVERSE MARCHANDISES,2021-02,1,1,0,8929,1,GENERAL GOODS,H5-999999,H5-9999,H5-99,Office City,Petion-Ville,"106, Route de Frères",50929400040,50928125252,info@officecityllc.com,n/a,,,,,,
OFFICE STAR SA,USA,ENCRES,2021-02,0,0,1,0,6,INKS,H5-321590,H5-3215,H5-32,Office Star S.A.,Petion-Ville,"Angle Rues Clerveaux & Oge, Complexe Maglio",50928144800,n/a,offistar2@aol.com,www.offistar.com,,,,,,
OFFICE STAR SA,USA,MACHINES ET APPPAREILS A IMPRIMER,2021-02,0,0,1,0,1,PRINTING MACHINES AND APPARATUS,H5-844339,H5-8443,H5-84,Office Star S.A.,Petion-Ville,"Angle Rues Clerveaux & Oge, Complexe Maglio",50928144800,n/a,offistar2@aol.com,www.offistar.com,,,,,,
OHMASS,INDIA,MEDICAMENT SOUS FORME DE DOSE (OU NON) OU POUR VENTE DETAIL,2021-02,2,3,0,22473,3,DRUG IN DOSE FORM (OR NOT) OR FOR RETAIL SALE,H5-300490,H5-3004,H5-30,Organisation Haïtienne de Marketing Social pour la Sante (OHMASS) / PSI Haïti,Petion-Ville,"20, Imp Chanlatte, Peguy-Ville",50937019040,50928161620,n/a,n/a,,,,,,
OHMASS,USA,MATERIEL POUR MEDECINE ET LABORATOIRE,2021-02,1,0,1,1688,2,MATERIALS FOR MEDICINE AND LABORATORY,H5-901890,H5-9018,H5-90,Organisation Haïtienne de Marketing Social pour la Sante (OHMASS) / PSI Haïti,Petion-Ville,"20, Imp Chanlatte, Peguy-Ville",50937019040,50928161620,n/a,n/a,,,,,,
OHMASS,USA,REACTIF DE DIAGNOSTIC OU DE LABORATOIRE,2021-02,1,0,1,43,4,DIAGNOSTIC OR LABORATORY REAGENT,H5-382200,H5-3822,H5-38,Organisation Haïtienne de Marketing Social pour la Sante (OHMASS) / PSI Haïti,Petion-Ville,"20, Imp Chanlatte, Peguy-Ville",50937019040,50928161620,n/a,n/a,,,,,,
OKAY OTO PARTS,USA,PIECES D'AUTO,2021-02,0,0,2,0,6,AUTO PARTS,H5-870899,H5-8708,H5-87,Okay Oto Parts S.A.,Tabarre,"12, Tabarre 37, Blvd 15 Octobre",50922269393,50922269394,info@okayoto.com,www.okayoto.com,,,,,,
OMNITEK ENGINEERING,CHINA,MARCHANDISE GENERALE,2021-02,1,1,0,4304,4,GENERAL GOODS,H5-999999,H5-9999,H5-99,Omnitek Engineering,Delmas,"7, Rue Dr Lanier, Delmas 31",50934480990,50922286010,kvertil@omnitek-engineering.com,n/a,,,,,,
ONE SOURCE PAPER HAITI SA,USA,PAPIER,2021-02,1,1,0,20818,2,PAPER,H5-480258,H5-4802,H5-48,One Source Paper,Delmas,"35, Rue Jean-Gilles, Route de l'Aeroport",50928130050,50948949644,wickyfrisch@icloud.com,n/a,,,,,,
P & C CERAMIC CENTER SA,ARGENTINA,"BAIGNOIRES, DOUCHES, LAVABOS, CUVETTES D'AISANCE PLASTIQUE",2021-02,0,0,0,0,0,"SINK, WASHBASIN, BATH, SHOWER PARTS",H5-691090,H5-6910,H5-69,P & C Ceramic Center,Tabarre,"1A, Plaza 22, Blvd 15 Octobre",50928177072,n/a,info@pcceramics.com,www.pcceramics.com,,,,,,
P & C CERAMIC CENTER SA,ARGENTINA,"CARREAU, DALLE DE REVETEMENT, EN CERAMIQUE, MOSAIQUE, PORCELAINE",2021-02,1,2,0,27053,0,"TILE, COVERED SLAB, CERAMIC, MOSAIC, PORCELAIN",H5-690100,H5-6901,H5-69,P & C Ceramic Center,Tabarre,"1A, Plaza 22, Blvd 15 Octobre",50928177072,n/a,info@pcceramics.com,www.pcceramics.com,,,,,,
P & C CERAMIC CENTER SA,BRAZIL,"CARREAU, DALLE DE REVETEMENT, EN CERAMIQUE, MOSAIQUE, PORCELAINE",2021-02,1,2,0,54610,4,"TILE, COVERED SLAB, CERAMIC, MOSAIC, PORCELAIN",H5-690100,H5-6901,H5-69,P & C Ceramic Center,Tabarre,"1A, Plaza 22, Blvd 15 Octobre",50928177072,n/a,info@pcceramics.com,www.pcceramics.com,,,,,,
PACIFIC SPORTS HAITI SA,SOUTH KOREA,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,2021-02,3,3,0,43095,16,FABRICS AND FABRICS FOR THE TEXTILE INDUSTRY,H5-560311,H5-5603,H5-56,Pacific Sports Haiti S.A.,Delmas,"Bldg.7, 8, 25, 26, 27, 15, Parc Industriel Sonapi, Route de l'Aeroport",50928131626,50928131627,worosalee@gmail.com,n/a,,,,,,
PACIFIC SPORTS HAITI SA,USA,"RUBANERIE,RUBAN SANS TRAME,EN FILS,BOLDUCS",2021-02,0,0,1,0,14,"RIBBON, RIBBON WITHOUT WEFT, THREAD, BOLDUC",H5-580632,H5-5806,H5-58,Pacific Sports Haiti S.A.,Delmas,"Bldg.7, 8, 25, 26, 27, 15, Parc Industriel Sonapi, Route de l'Aeroport",50928131626,50928131627,worosalee@gmail.com,n/a,,,,,,
PACIFIC SPORTS HAITI SA,USA,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,2021-02,12,12,0,150308,10,FABRICS AND FABRICS FOR THE TEXTILE INDUSTRY,H5-560311,H5-5603,H5-56,Pacific Sports Haiti S.A.,Delmas,"Bldg.7, 8, 25, 26, 27, 15, Parc Industriel Sonapi, Route de l'Aeroport",50928131626,50928131627,worosalee@gmail.com,n/a,,,,,,
PEINTURES CARAIBES,USA,MATIERE PREMIERE POUR INDUSTRIE DE PRODUCTION DE PEINTURE,2021-02,1,1,0,5445,0,RAW MATERIALS FOR THE PAINT MANUFACTURING INDUSTRY,H5-320810,H5-3208,H5-32,Peintures Caraïbes S.A.,Delmas,"Bldg. 33, Parc Industriel Sonapi, Route de l'Aeroport",50928130045,50928130245,admin@peinturescaraibes.com,www.peinturescaraibes.com,,,,,,
PHIFA,USA,DIVERSE MARCHANDISES,2021-02,2,5,0,98611,4,GENERAL GOODS,H5-999999,H5-9999,H5-99,Phifa,Port-au-Prince,"399, Blvd J.-J. Dessalines",50937016444,50929476444,phifa64@hotmail.com,www.phifa.com,customercarephifa@gmail.com,customercarephifa@gmail.com,customercarephifa@gmail.com,customercarephifa@gmail.com,customercarephifa@gmail.com,customercarephifa@gmail.com
PHIPPS AND CO,USA,"POLYACETAL, POLYCARBONATE, RESINE, POLYETHER, FORME PRIMAIRE",2021-02,0,0,0,0,2,"POLYACETAL, POLYCARBONATE, RESIN, POLYETHER, PRIMARY FORM",H5-390710,H5-3907,H5-39,Phipps & Co.,Port-au-Prince,"352, Ave John Brown, Bourdon",50938979583,50928123537,phipps@lily-haiti.com,n/a,,,,,,
PLURIPHARMA SA,USA,MEDICAMENTS,2021-02,1,0,1,2,2,MEDICINES,H5-300390,H5-3003,H5-30,Pluripharm S.A.,Port-au-Prince,"88 Bis, Ave. John Brown, Lalue",50937022005,50937023136,info@pluripharmsa.com,www.pluripharmsa.com,,,,,,
POLICE NATIONALE D'HAITI,USA,ALARM DE SECURITE,2021-02,0,0,1,0,4,SECURITY ALARM,H5-853110,H5-8531,H5-85,Police Nationale d Haïti (PNH / Garde-Côtes Haïtienne,Cayes,Rue du Port,50936581111,n/a,n/a,n/a,,,,,,
POLICE NATIONALE D'HAITI,USA,EFFETS PERSONNELS,2021-02,2,3,0,17716,2,PERSONAL EFFECTS,H5-999999,H5-9999,H5-99,Police Nationale d Haïti (PNH / Garde-Côtes Haïtienne,Cayes,Rue du Port,50936581111,n/a,n/a,n/a,,,,,,
PORT LAFITO SA,USA,"ACCESSOIRE INFORMATIQUES, ELECTRONIQUES ET PARTIES",2021-02,1,0,1,29,2,"COMPUTER, ELECTRONIC AND PARTS ACCESSORIES",H5-847330,H5-8473,H5-84,Port Lafito (A GB Group Company),Port-au-Prince,"Route Nationale #1, Chancerelles",50928140000,n/a,lafito@gbgroup.com,www.portlafito.com,,,,,,
PORT LAFITO SA,USA,"CHAINES,CHAINETTES ET LEURS PARTIES EN FER,FONTE,ACIER",2021-02,0,0,0,0,1,"CHAINS, CHAINS AND THEIR PARTS OF IRON, CAST IRON, STEEL",H5-731520,H5-7315,H5-73,Port Lafito (A GB Group Company),Port-au-Prince,"Route Nationale #1, Chancerelles",50928140000,n/a,lafito@gbgroup.com,www.portlafito.com,,,,,,
PORT LAFITO SA,USA,PIECES D'AUTO,2021-02,1,0,1,27,2,AUTO PARTS,H5-870899,H5-8708,H5-87,Port Lafito (A GB Group Company),Port-au-Prince,"Route Nationale #1, Chancerelles",50928140000,n/a,lafito@gbgroup.com,www.portlafito.com,,,,,,
PORT LAFITO SA,USA,PIECES ET PARTIES MECANIQUES,2021-02,0,0,1,0,2,PARTS AND MECHANICAL PARTS,H5-999999,H5-9999,H5-99,Port Lafito (A GB Group Company),Port-au-Prince,"Route Nationale #1, Chancerelles",50928140000,n/a,lafito@gbgroup.com,www.portlafito.com,,,,,,
PR ENTREPRISE SA,CHINA,PNEUMATIQUES NEUFS,2021-02,2,4,0,50517,4,NEW TIRES,H5-401110,H5-4011,H5-40,,,,,,,,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com
PR ENTREPRISE SA,INDIA,PNEUMATIQUES NEUFS,2021-02,1,1,0,13548,2,NEW TIRES,H5-401110,H5-4011,H5-40,,,,,,,,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com
PR ENTREPRISE SA,SOUTH KOREA,BATTERIES,2021-02,1,2,0,41488,4,BATTERIES,H5-850650,H5-8506,H5-85,,,,,,,,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com
PR ENTREPRISE SA,THAILAND,PNEUMATIQUES NEUFS,2021-02,2,2,0,17778,2,NEW TIRES,H5-401110,H5-4011,H5-40,,,,,,,,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com
PR ENTREPRISE SA,TURKEY,BATTERIES,2021-02,1,2,0,43470,4,BATTERIES,H5-850650,H5-8506,H5-85,,,,,,,,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com,pregnier17@gmail.com
PRESTIGE SHIP SERVICES SA,USA,CAMION D'OCCASION,2021-02,1,0,1,21773,4,"BUS, SECOND HAND TRUCKS",H5-870290,H5-8702,H5-87,Prestige Ship Services S.A,Cap-Haïtien,"101, Rue 15 A",50922604957,50944161207,prestigeships@aol.com,www.prestigeshipservices.com,,,,,,
PROGRAMME ALIMENTAIRE MONDIAL (PAM),GUADELOUPE,"ACCESSOIRE INFORMATIQUES, ELECTRONIQUES ET PARTIES",2021-02,1,0,1,2494,6,"COMPUTER, ELECTRONIC AND PARTS ACCESSORIES",H5-847330,H5-8473,H5-84,Programme Alimentaire Mondial (PAM),Petion-Ville,"Juvenat 7, Local Karibe Hôtel",50937912143,n/a,n/a,www.wfp.org,,,,,,
PROGRAMME ALIMENTAIRE MONDIAL (PAM),USA,AIDES HUMANITAIRES DIVERSES,2021-02,1,0,1,470,6,MISCELLANEOUS HUMANITARIAN AIDS,H5-999999,H5-9999,H5-99,Programme Alimentaire Mondial (PAM),Petion-Ville,"Juvenat 7, Local Karibe Hôtel",50937912143,n/a,n/a,www.wfp.org,,,,,,
PROPHALAB,USA,MATERIEL POUR MEDECINE ET LABORATOIRE,2021-02,1,0,1,32,4,MATERIALS FOR MEDICINE AND LABORATORY,H5-901890,H5-9018,H5-90,Prophalab S.A.,Port-au-Prince,"1 A, 2e Ruelle Lavaud",50928131443,50928161345,sales@prophalab.com,www.prophalab.com,,,,,,
PROPHARMA SA,INDIA,PREPARATIONS ET ARTICLES PHARMACEUTIQUES,2021-02,1,1,0,6943,4,PHARMACEUTICAL PREPARATIONS AND ARTICLES,H5-300490,H5-3004,H5-30,Propharma S.A.,Petion-Ville,"18, Angle Imp. Hardy et Route du Canape-Vert",50928139088,50922742283,pro_pharmasa@yahoo.fr,n/a,,,,,,
PROPHARMA SA,USA,PREPARATIONS ET ARTICLES PHARMACEUTIQUES,2021-02,1,0,1,811,13.5,PHARMACEUTICAL PREPARATIONS AND ARTICLES,H5-300490,H5-3004,H5-30,Propharma S.A.,Petion-Ville,"18, Angle Imp. Hardy et Route du Canape-Vert",50928139088,50922742283,pro_pharmasa@yahoo.fr,n/a,,,,,,
QUISQUEYA DISTRIBUTION,GUATEMALA,BOUTEILLE EN VERRE,2021-02,1,1,0,12589,4,GLASS BOTTLE,H5-701090,H5-7010,H5-70,Quisqueya Distribution S.A.,Petion-Ville,"33, Angle Rues Darguin et Geffrard",50922267713,50929421305,quisqueyadistribution@hotmail.com,n/a,,,,,,
QUISQUEYA DISTRIBUTION,USA,BOUTEILLE EN VERRE,2021-02,3,5,0,62915,4,GLASS BOTTLE,H5-701090,H5-7010,H5-70,Quisqueya Distribution S.A.,Petion-Ville,"33, Angle Rues Darguin et Geffrard",50922267713,50929421305,quisqueyadistribution@hotmail.com,n/a,,,,,,
