index,cnt_size_final,cnt_type,cnt_teu,consolidated,short_shipped,shipper,consignee,notify,number_of_packages,package_type,descr,new_descr,port_origin,port_tss,port_dest,count_origin,count_tss,count_dest,r1_origin,r1_tss,r1_dest,r2_origin,r2_tss,r2_dest,loc_code,date_of_arrival,voyage,vessel,carrier,mode,id,shipments,container_total,shipments_vrac,weight_total,date2,country,TEU,transcountry,CTN,bol_ref
01549,40GP,DRY,2,,,CINTAS CORPORATION ,CARIBBEAN ISLAND APPAREL S.A. ,.NOT AVAILABLE. ,46, PIECE,STC: 46 ROLLS DYED TWILL WOVEN ROLLS OF FABRIC 65% POLYESTER / 35% COTTON - NAVY USD 0.00 AS ADDRESSED,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,MIAMI - FL,MIAMI - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,CPS,44189,011S,BELEN,ANTILLEAN MARINE SHIPPING  CORP,SEA,ANT_12-24-2020_SYD-59-1-IEOU4052684,1,1,0,13236,44166,USA,2,USA,IEOU4052684,1030131526
01539,20GP,DRY,1,,,CARIBBEAN ISLAND APPAREL S.A. ,CARIBBEAN ISLAND APPAREL S.A. ,.NOT AVAILABLE. ,10, PIECE,"STC: 95 RLX 72X450 YDS VALUE PLOTTER 28#, 8 RLX 72X550 YDS PINK VALUE PLOTER, 14 RLX 72X450 YDS VALUE PLOTTER 25#, 70 RLX 66X860 FT USD 0.00 AS ADDRESSED",ACCESSOIRE POUR 807 PLANT (INDUSTRIE TEXTILE),MIAMI - FL,MIAMI - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,CPS,44189,011S,BELEN,ANTILLEAN MARINE SHIPPING  CORP,SEA,ANT_12-24-2020_SYD-26-1-AMLU2050015,1,1,0,7174,44166,USA,1,USA,AMLU2050015,1030131524
01529,40GP,DRY,2,,,SANCHEY FORTUNE ,NESLY DOXY ,.NOT AVAILABLE. ,2, PIECE,STC: PERSONAL EFFECTS  2006 SUZUKI VIN# JS3TE941264103901 USD 0.00 AS ADDRESSED,EFFETS PERSONNELS,MIAMI - FL,MIAMI - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,CPS,44189,011S,BELEN,ANTILLEAN MARINE SHIPPING  CORP,SEA,ANT_12-24-2020_SYD-86-1-UESU5242411,1,1,0,8346,44166,USA,2,USA,UESU5242411,1030131560
01519,40GP,DRY,2,,,RALPH STANISLAS JONQUILLE ,DIMY GEROMME ,.NOT AVAILABLE. ,1, PIECE,STC: PERSONAL EFFECTS USD 0.00 AS ADDRESSED,EFFETS PERSONNELS,MIAMI - FL,MIAMI - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,CPS,44189,011S,BELEN,ANTILLEAN MARINE SHIPPING  CORP,SEA,ANT_12-24-2020_SYD-81-1-FCIU9350782,1,1,0,10659,44166,USA,2,USA,FCIU9350782,1030131553
01509,40GP,DRY,2,,,JEAN H BENOIT ,JAMES BENOIT ,.NOT AVAILABLE. ,1, PIECE,STC: USED CLOTHING USD 0.00 AS ADDRESSED,ARTICLE DE FRIPERIE,MIAMI - FL,MIAMI - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,CPS,44189,011S,BELEN,ANTILLEAN MARINE SHIPPING  CORP,SEA,ANT_12-24-2020_SYD-13-1-GVCU5193050,1,1,0,15195,44166,USA,2,USA,GVCU5193050,1030131505
01499,20GP,DRY,1,,,TIL HEALTHCARE PVT LTD ,PEHACHEVE S.A ,PEHACHEVE S.A ,,,TOTAL 4583 CARTONS ONLY MEDICINE (1) ITEM (APETAMIN - 120ML) PROFORMA INVOICE NO. PF-038/2020- 2021 DT. 09.05.2020 FREIGHT PREPAID USD 0.00 SHIPPING MARKS: PEHACHEVE S.A. PORT AU PRINCE,"PROVITAMINES OU VITAMINES, ADDITIFS ALIMENTAIRES",ENNORE,KINGSTON,LAFITO,INDIA,JAMAICA,HAITI,ASIA,CARIBBEAN,CARIBBEAN,SOUTH ASIA,CARIBBEAN,CARIBBEAN,1020,44189,0ER1HN1MA,AS FEDERICA,CMA/CGM,SEA,CMA_12-24-2020_SYD-2-1-CMAU0145987,1,1,0,0,44166,India,0,Jamaica,CMAU0145987,AIS0289511
01489,40HC,DRY,2,,,CL INT'L FORWARDING AGENCY CO LTD ,HAITI INTERNATIONAL FORWARDING ,HAITI INTERNATIONAL FORWARDING ,,,"TOTAL:(cid:9)596 PACKAGES (584 ROLLS & 12 BALES)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9) KNITTED FABRIC(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)   FREIGHT PAYABLE AT USA,TOTAL:(cid:9)592 PACKAGES (580 ROLLS & 12 BALES)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9) KNITTED USD 0.00 P.O.NO.: STYLE: FABRIC: COLOR: WIDTH:",TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,SHEKOU,KINGSTON,LAFITO,CHINA,JAMAICA,HAITI,ASIA,CARIBBEAN,CARIBBEAN,EAST ASIA,CARIBBEAN,CARIBBEAN,1020,44189,0ER1HN1MA,AS FEDERICA,CMA/CGM,SEA,CMA_12-24-2020_SYD-78-1-GLDU7360817,1,1,0,0,44166,China,0,Jamaica,GLDU7360817,SHZ3083093
01479,40HC,DRY,2,,,CL INT'L FORWARDING AGENCY CO LTD ,HAITI INTERNATIONAL FORWARDING ,HAITI INTERNATIONAL FORWARDING ,686, PIECE,TOTAL:(cid:9)686 PACKAGES (669 ROLLS & 17 BALES)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9) KNITTED FABRIC(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9)(cid:9) INVOICE NO.:L20103378   FREIGHT PAYABLE AT USA USD 0.00 LOT: NEXTLEVEL PO#: RAW MATERIAL: STYLE#: FABRIC MILL:NICE,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,SHEKOU,KINGSTON,LAFITO,CHINA,JAMAICA,HAITI,ASIA,CARIBBEAN,CARIBBEAN,EAST ASIA,CARIBBEAN,CARIBBEAN,1020,44189,0ER1HN1MA,AS FEDERICA,CMA/CGM,SEA,CMA_12-24-2020_SYD-87-1-TCNU8609869,1,1,0,16792,44166,China,2,Jamaica,TCNU8609869,SHZ3092153
01469,40HC,DRY,2,,,COMPAGNIE FRANCAISE D'ETUDES ET ,VALERIO CANEZ SA ,VALERIO CANEZ SA ,,,"WESTPOINT CHEST FREEZERS AND REFRIGERATORS AND SPARE PARTS FREIGHT PAYABLE AT : LE HAVRE (FRANCE) BY : CMA CGM FULL NAME, USD 0.00 SHIPPING MARK: P201317 CDE: # 028859",CONGELATEURS,NANJING,KINGSTON,LAFITO,CHINA,JAMAICA,HAITI,ASIA,CARIBBEAN,CARIBBEAN,EAST ASIA,CARIBBEAN,CARIBBEAN,1020,44189,0ER1HN1MA,AS FEDERICA,CMA/CGM,SEA,CMA_12-24-2020_SYD-67-1-CMAU5120889,1,1,0,0,44166,China,0,Jamaica,CMAU5120889,NJZY052000
01459,40GP,DRY,2,,,COMPAGNIE FRANCAISE D'ETUDES ET ,VALERIO CANEZ SA ,VALERIO CANEZ SA ,45, CARTON,WESTPOINT CHEST FREEZERS AND SPARE PARTS FREIGHT PAYABLE AT : LE HAVRE (FRANCE) **CONTACT WESTPOINT TEL + 509 3557 88 94 FAX + 509 3 298 3028 USD 0.00 P201437 CDE: # 028977,CONGELATEURS,QINGDAO,KINGSTON,LAFITO,CHINA,JAMAICA,HAITI,ASIA,CARIBBEAN,CARIBBEAN,EAST ASIA,CARIBBEAN,CARIBBEAN,1020,44189,0ER1HN1MA,AS FEDERICA,CMA/CGM,SEA,CMA_12-24-2020_SYD-72-1-CLHU4762602,1,1,0,2814,44166,China,2,Jamaica,CLHU4762602,QDFI005315
01449,40HC,DRY,2,,,COMPAGNIE FRANCAISE D'ETUDES ET ,VALERIO CANEZ SA ,VALERIO CANEZ SA ,327, CARTON,"WESTPOINT REFRIGERATORS AND SPARE PARTS FREIGHT PAYABLE AT : LE HAVRE (FRANCE) BY : CMA CGM FULL NAME, ADRESS, TEL/FAX/MAIL OF CARRYING USD 0.00 SHIPPING MARK: P201269 CDE: # 028807",REFRIGERATEUR,NANJING,KINGSTON,LAFITO,CHINA,JAMAICA,HAITI,ASIA,CARIBBEAN,CARIBBEAN,EAST ASIA,CARIBBEAN,CARIBBEAN,1020,44189,0ER1HN1MA,AS FEDERICA,CMA/CGM,SEA,CMA_12-24-2020_SYD-61-1-APHU6834202,1,1,0,12106,44166,China,2,Jamaica,APHU6834202,NJZY051168
01439,20GP,DRY,1,,,"QUIMICA DEL REY, SA DE CV CALZ. ","CARRIBEX, S.A ","CARRIBEX, S.A ",,,"WITH 25 BIG BAGS CONTAINING: SULFATO DE SODIO ANHIDRO NET WEIGHT: 25,000 KGS PEDIDO 20203124 TOTAL 07X20DC WITH 175 BIG BAGS USD 0.00 N/M",SULFATE,SAN ANTONIO - CL,KINGSTON,LAFITO,CHILE,JAMAICA,HAITI,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,1020,44189,0ER1HN1MA,AS FEDERICA,CMA/CGM,SEA,CMA_12-24-2020_SYD-44-1-TCLU2994971,1,1,0,0,44166,Chile,0,Jamaica,TCLU2994971,MXO0503783
01429,20GP,DRY,1,,,"QUIMICA DEL REY, SA DE CV ",HUILERIES HAITIENNES SA ,HUILERIES HAITIENNES SA ,,,"WITH 500 SACKS CONTAINING: SULFATO DE SODIO ANHIDRO NET WEIGHT: 25,000 KGS PEDIDO 20203866 28331101 (HS),WITH 500 SACKS USD 0.00 N/M",SULFATE,ALTAMIRA,KINGSTON,LAFITO,MEXICO,JAMAICA,HAITI,CENTRAL AMERICA,CARIBBEAN,CARIBBEAN,CENTRAL AMERICA,CARIBBEAN,CARIBBEAN,1020,44189,0ER1HN1MA,AS FEDERICA,CMA/CGM,SEA,CMA_12-24-2020_SYD-45-1-DRYU2815670,1,1,0,0,44166,Mexico,0,Jamaica,DRYU2815670,MXO0503914
01419,40HC,DRY,2,1,,AMOS DESROSIERS ,GERTRUDE JOSIL ,GERTRUDE JOSIL ,1, VEHICULE AUTOMOB ILE,"TOYOTA HILUX PICK UP CHASSIS # JTFAD426900078723 YEAR 2003 / COLOR WHITE PART LOAD CONTAINER COVERED BY B/L'S WLE0109049A,B,C,D, USD 0.00 N/M",VOITURE PICK-UP D'OCCASION,WILLEMSTAD,KINGSTON,LAFITO,NETHERLANDS ANTILLES,JAMAICA,HAITI,CARIBBEAN,CARIBBEAN,CARIBBEAN,CARIBBEAN,CARIBBEAN,CARIBBEAN,1020,44190,0RUS3R1MA,CFS PAFILIA,CMA/CGM,SEA,CMA_12-25-2020_SYD-109-1-TCLU9833080,1,1,0,950,44166,Netherlands Antilles,2,Jamaica,TCLU9833080,WLE0109049D
01409,20GP,DRY,1,,,CERAMICA CARMELO FIOR LTDA ,MSC TRADING SA ,THE SAME AS CONSIGNEE ,,,"02 X 20 DRY CONTAINERS CONTAINING: 34 WOODEN PALLETS CONTAINING 1.904 CARTONS WITH 3.808,00 SQM GLAZED CERAMIC TILES. COMMERCIAL USD 0.00 CECAFI / BRASILFI IDEALLE BY CECAFI VINILFORTE BY CECAFI","CARREAU, DALLE DE REVETEMENT, EN CERAMIQUE, MOSAIQUE, PORCELAINE",SANTOS,KINGSTON,LAFITO,BRAZIL,JAMAICA,HAITI,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,1020,44190,0RUS3R1MA,CFS PAFILIA,CMA/CGM,SEA,CMA_12-25-2020_SYD-99-1-TCKU1076803,1,1,0,0,44166,Brazil,0,Jamaica,TCKU1076803,SSZ0845305
01399,20GP,DRY,1,,,NAZA TRADING COMPANY INC. ,CRISTO S.A. ,CRISTO S.A. ,,,"10 X 20FT FCL : 224.55 MT = 24,950 JERRY CANS ""BONGU BRAND"" RBD PALM OLEIN PACKING:10 LITRES JERRY CAN / 9 KG JERRY CAN INGREDIENTS: RBD USD 0.00 N/M",HUILE DE PALME,BELAWAN,KINGSTON,LAFITO,INDONESIA,JAMAICA,HAITI,ASIA,CARIBBEAN,CARIBBEAN,SOUTHEAST ASIA,CARIBBEAN,CARIBBEAN,1020,44190,0RUS3R1MA,CFS PAFILIA,CMA/CGM,SEA,CMA_12-25-2020_SYD-39-1-TCKU3629214,1,1,0,0,44166,Indonesia,0,Jamaica,TCKU3629214,DJA0554771
01389,20GP,DRY,1,,,NAZA TRADING COMPANY INC. ,CRISTO S.A. ,CRISTO S.A. ,,,"10 X 20FT FCL : 237.42 MT = 13,190 JERRY CANS ""BONGU BRAND"" RBD PALM OLEIN PACKING:20 LITRES JERRY CAN / 18 KG JERRY CAN   INGREDIENTS: RBD USD 0.00 N/M",HUILE DE PALME,BELAWAN,KINGSTON,LAFITO,INDONESIA,JAMAICA,HAITI,ASIA,CARIBBEAN,CARIBBEAN,SOUTHEAST ASIA,CARIBBEAN,CARIBBEAN,1020,44190,0RUS3R1MA,CFS PAFILIA,CMA/CGM,SEA,CMA_12-25-2020_SYD-38-1-CMAU3038534,1,1,0,0,44166,Indonesia,0,Jamaica,CMAU3038534,DJA0554769
01379,20GP,DRY,1,,,NAZA TRADING COMPANY INC. ,CRISTO S.A. ,CRISTO S.A. ,,,"10 X 20FT FCL : 237.42 MT = 13,190 JERRY CANS ""BONGU BRAND"" RBD PALM OLEIN PACKING:20 LITRES JERRY CAN / 18 KG JERRY CAN   INGREDIENTS: RBD USD 0.00 N/M",HUILE DE PALME,BELAWAN,KINGSTON,LAFITO,INDONESIA,JAMAICA,HAITI,ASIA,CARIBBEAN,CARIBBEAN,SOUTHEAST ASIA,CARIBBEAN,CARIBBEAN,1020,44190,0RUS3R1MA,CFS PAFILIA,CMA/CGM,SEA,CMA_12-25-2020_SYD-38-1-TRHU2684468,1,1,0,0,44166,Indonesia,0,Jamaica,TRHU2684468,DJA0554769
01369,20GP,DRY,1,,,NAZA TRADING COMPANY INC. ,CRISTO S.A. ,CRISTO S.A. ,,,"10 X 20FT FCL : 237.42 MT = 13,190 JERRY CANS ""BONGU BRAND"" RBD PALM OLEIN PACKING:20 LITRES JERRY CAN / 18 KG JERRY CAN INGREDIENTS: RBD USD 0.00 N/M",HUILE DE PALME,BELAWAN,KINGSTON,LAFITO,INDONESIA,JAMAICA,HAITI,ASIA,CARIBBEAN,CARIBBEAN,SOUTHEAST ASIA,CARIBBEAN,CARIBBEAN,1020,44190,0RUS3R1MA,CFS PAFILIA,CMA/CGM,SEA,CMA_12-25-2020_SYD-40-1-CMAU0732238,1,1,0,0,44166,Indonesia,0,Jamaica,CMAU0732238,DJA0554772
01359,20GP,DRY,1,,,NAZA TRADING COMPANY INC. ,CRISTO S.A. ,CRISTO S.A. ,,,"10 X 20FT FCL : 237.42 MT = 13,190 JERRY CANS ""BONGU BRAND"" RBD PALM OLEIN PACKING:20 LITRES JERRY CAN / 18 KG JERRY CAN INGREDIENTS: RBD USD 0.00 N/M",HUILE DE PALME,BELAWAN,KINGSTON,LAFITO,INDONESIA,JAMAICA,HAITI,ASIA,CARIBBEAN,CARIBBEAN,SOUTHEAST ASIA,CARIBBEAN,CARIBBEAN,1020,44190,0RUS3R1MA,CFS PAFILIA,CMA/CGM,SEA,CMA_12-25-2020_SYD-37-1-GESU1371700,1,1,0,0,44166,Indonesia,0,Jamaica,GESU1371700,DJA0554768
01349,20GP,DRY,1,,,NAZA TRADING COMPANY INC. ,CRISTO S.A. ,CRISTO S.A. ,,,"10 X 20FT FCL : 237.42 MT = 13,190 JERRY CANS ""BONGU BRAND"" RBD PALM OLEIN PACKING:20 LITRES JERRY CAN / 18 KG JERRY CAN INGREDIENTS: RBD USD 0.00 N/M",HUILE DE PALME,BELAWAN,KINGSTON,LAFITO,INDONESIA,JAMAICA,HAITI,ASIA,CARIBBEAN,CARIBBEAN,SOUTHEAST ASIA,CARIBBEAN,CARIBBEAN,1020,44190,0RUS3R1MA,CFS PAFILIA,CMA/CGM,SEA,CMA_12-25-2020_SYD-40-1-TCLU7310011,1,1,0,0,44166,Indonesia,0,Jamaica,TCLU7310011,DJA0554772
01339,20GP,DRY,1,,,NDA SHIPPING AND TRADING ,N A D DISTRIBUTION ,N A D DISTRIBUTION ,,,"10X DRY CONTAINERS  -  MIAMI, FL CONTAINER SLAC 10 PALLETS 50,000 LBS FOODSTUFF CONTAINER SLAC 10PALLETS            50,000 LBS USD 0.00 ITN#:               X20201218788373     . BEAU  2447",PREPARATIONS ALIMENTAIRES DIVERSES,PORT EVERGLADES - FL,PORT EVERGLADES - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,1003,44190,0050S,K STORM,CROWLEY LINER SERVICES INC,SEA,CRO_12-25-2020_SYD-11-1-CMCU2111890,1,1,0,0,44166,USA,0,USA,CMCU2111890,JAXS0M093926
01329,20GP,DRY,1,,,KARINA PISOS E REVESTIMENTOS CERAMI ,MSC TRADING S.A. ,MSC TRADING S.A. ,,,11 CONTAINERS 20 DRY WITH 8.352 CARTON BOXES ON 197 PALLETS; CONTAINING: GOODS CERAMIC FLOOR TILE FIRST QUALITY. INVOICE. 298/2020 USD 0.00 BRASIL / KARINA / HAITI / MSC TRADING S.A.- 001/197,"CARREAU, DALLE DE REVETEMENT, EN CERAMIQUE, MOSAIQUE, PORCELAINE",SANTOS,KINGSTON,LAFITO,BRAZIL,JAMAICA,HAITI,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,1020,44190,0RUS3R1MA,CFS PAFILIA,CMA/CGM,SEA,CMA_12-25-2020_SYD-100-1-MAGU2499845,1,1,0,0,44166,Brazil,0,Jamaica,MAGU2499845,SSZ0845308
01319,20GP,DRY,1,,,JF HILLEBRAND ITALIA SPA ,LES ETABLISSEMENTS ROSSARD ,LES ETABLISSEMENTS ROSSARD ,1050, CARTON,200 CARTONS 1843.5 KGM CASA VINICOLA ZONIN S.P.A. 200 CARTON(S) 6 X 750 ML SPARKLING WINES HS CODE 2204 220410 (HS) 250 CASES 4783.35 USD 0.00 PO#200901 5 11380748 PO#200902 5 PO#200903 5 PO#200904 5,"VERMOUTH, VINS DE RAISINS FRAIS, VINS ENRICHIS D'ALCOOL",LIVORNO,KINGSTON,LAFITO,ITALY,JAMAICA,HAITI,EUROPE,CARIBBEAN,CARIBBEAN,SOUTHERN EUROPE,CARIBBEAN,CARIBBEAN,1020,44190,0RUS3R1MA,CFS PAFILIA,CMA/CGM,SEA,CMA_12-25-2020_SYD-44-1-CMAU1159943,1,1,0,13887,44166,Italy,1,Jamaica,CMAU1159943,GEN1188043
01309,40RF,reefer,2,,,STS SHIPPING AND TRADINGS ,TASHA STORE S.A. ,TASHA STORE S.A. ,,,"28X REEFER CONTAINERS 17X REEFER CONTAINERS - LAWRENCEVILLE, G A REEFER CONTAINER SLAC 20PLTS. 52,000 LBS FOOD STUFF REEFER USD 0.00 ITN#:               X20201217755106     . CAT 668132",ALIMENTS CONGELES,PORT EVERGLADES - FL,PORT EVERGLADES - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,1004,44190,0050S,K STORM,CROWLEY LINER SERVICES INC,SEA,CRO_12-25-2020_SYD-9-1-CMCU5545293,1,1,0,0,44166,USA,0,USA,CMCU5545293,JAXS0M093881
01299,40RF,reefer,2,,,STS SHIPPING AND TRADINGS ,TASHA STORE S.A. ,TASHA STORE S.A. ,,,"28X REEFER CONTAINERS 17X REEFER CONTAINERS - LAWRENCEVILLE, G A REEFER CONTAINER SLAC 20PLTS. 52,000 LBS FOOD STUFF REEFER USD 0.00 ITN#:               X20201217755106     . CAT 668132",ALIMENTS CONGELES,PORT EVERGLADES - FL,PORT EVERGLADES - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,1004,44190,0050S,K STORM,CROWLEY LINER SERVICES INC,SEA,CRO_12-25-2020_SYD-9-1-CMCU5569510,1,1,0,0,44166,USA,0,USA,CMCU5569510,JAXS0M093881
01289,40RF,reefer,2,,,STS SHIPPING AND TRADINGS ,TASHA STORE S.A. ,TASHA STORE S.A. ,,,"28X REEFER CONTAINERS 17X REEFER CONTAINERS - LAWRENCEVILLE, G A REEFER CONTAINER SLAC 20PLTS. 52,000 LBS FOOD STUFF REEFER USD 0.00 ITN#:               X20201217755106     . CAT 668132",ALIMENTS CONGELES,PORT EVERGLADES - FL,PORT EVERGLADES - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,1004,44190,0050S,K STORM,CROWLEY LINER SERVICES INC,SEA,CRO_12-25-2020_SYD-9-1-TTNU8420707,1,1,0,0,44166,USA,0,USA,TTNU8420707,JAXS0M093881
01279,40HC,DRY,2,,,HEINEKEN BROUWERIJEN B.V. ,BRASSERIE NATIONALE D'HAITI S.A. ,BRASSERIE NATIONALE D'HAITI S.A. ,,,"40'-8' 6""DRY 24/12OZ. CANS PRESTIGE BEER GROSS WEIGHT: 24288 MEASUREMENT: 36,49 ON 22 PALLETS AT 'S-HERTOGENBOSCH GROSS WEIGHT: USD 0.00 N/M",BIERES,ZEEBRUGGE,KINGSTON,LAFITO,BELGIUM,JAMAICA,HAITI,EUROPE,CARIBBEAN,CARIBBEAN,WESTERN EUROPE,CARIBBEAN,CARIBBEAN,1020,44190,0RUS3R1MA,CFS PAFILIA,CMA/CGM,SEA,CMA_12-25-2020_SYD-78-1-CMAU8038244,1,1,0,0,44166,Belgium,0,Jamaica,CMAU8038244,RTM9153040
01269,20GP,DRY,1,,,CAJAS COLOMBIANAS SAS ,ANGLOLATAM FOOD AND BEVERAGE ,JF CARGO SERVICE ,455, CARTON,455 BOXES WITH 50.050 UNITS CARDBOARD BOXES IN MICROCORRUGATED REF. HULK X 240 CUBS  INV.C-32719 SALDO OA1823 USD 0.00 N/M,"PREPARATIONS POUR SOUPES, POTAGES OU BOUILLONS",CARTAGENA,KINGSTON,LAFITO,COLOMBIA,JAMAICA,HAITI,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,1020,44190,0RUS3R1MA,CFS PAFILIA,CMA/CGM,SEA,CMA_12-25-2020_SYD-5-1-TLLU2116850,1,1,0,5233,44166,Colombia,1,Jamaica,TLLU2116850,BGA0276741
01259,20GP,DRY,1,,,CERAMICA CRISTOFOLETTI LTDA ,MSC TRADING SA ,SAME AS CONSIGNEE ,,,6 CONTAINERS 20 DRY WITH 5.310 CARTON BOXES ON 84 PALLETS CONTAINING: GOODS CERAMIC FLOOR TILE FIRST QUALITY. INVOICE. USD 0.00 BRASIL/ CRISTOFOLETTI/ HAITI / MSC TRADING SA -001/140,"CARREAU, DALLE DE REVETEMENT, EN CERAMIQUE, MOSAIQUE, PORCELAINE",SANTOS,KINGSTON,LAFITO,BRAZIL,JAMAICA,HAITI,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,SOUTH AMERICA,CARIBBEAN,CARIBBEAN,1020,44190,0RUS3R1MA,CFS PAFILIA,CMA/CGM,SEA,CMA_12-25-2020_SYD-96-1-CMAU2129500,1,1,0,0,44166,Brazil,0,Jamaica,CMAU2129500,SSZ0843653
01249,20GP,DRY,1,,,NAZA TRADING COMPANY INC. ,CRISTO S.A. ,CRISTO S.A. ,,,"6 X 20FT FCL : 134.73 MT = 14,970 JERRY CANS ""BONGU BRAND"" RBD PALM OLEIN PACKING:10 LITRES JERRY CAN / 9 KG JERRY CAN   INGREDIENTS: RBD USD 0.00 N/M",HUILE DE PALME,BELAWAN,KINGSTON,LAFITO,INDONESIA,JAMAICA,HAITI,ASIA,CARIBBEAN,CARIBBEAN,SOUTHEAST ASIA,CARIBBEAN,CARIBBEAN,1020,44190,0RUS3R1MA,CFS PAFILIA,CMA/CGM,SEA,CMA_12-25-2020_SYD-36-1-TRHU1222193,1,1,0,0,44166,Indonesia,0,Jamaica,TRHU1222193,DJA0554202
01239,40GP,DRY,2,,,SOUTH FLORIDA FOODS INTERNATIONAL IN ,ASSOCIATED FOOD DISTRIBUTORS SA ,ASSOCIATED FOOD DISTRIBUTORS SA ,608, CARTON,"608 CASES of Dry Assorted Groceries, Water, Towels, Napkins. Tissues USD 0.00 N/M",MARCHANDISE GENERALE,PORT EVERGLADES - FL,PORT-AU-PRINCE,PORT-AU-PRINCE,USA,HAITI,HAITI,NORTH AMERICA,CARIBBEAN,CARIBBEAN,NA_SOUTH ATLANTIC,CARIBBEAN,CARIBBEAN,CPS,44190,050N,K STORM,SEALAND,SEA,SLD_12-25-2020_SYD-2-1-MRSU4084372,1,1,0,8868,44166,USA,2,Haiti,MRSU4084372,207236614
01229,40HC,DRY,2,,,DNAO ,NUTRIPHAR PORT AU PRINCE ,NUTRIPHAR PORT AU PRINCE ,3584, CARTON,ALIMENTATION INFANTILE BABY FOOD PRODUCTS GPE 1002749159 CDE 10683633 HS CODE 19011 USD 0.00 N/M,PREPARATIONS ALIMENTAIRES POUR BEBE ET ENFANT,LE HAVRE,KINGSTON,LAFITO,FRANCE,JAMAICA,HAITI,EUROPE,CARIBBEAN,CARIBBEAN,WESTERN EUROPE,CARIBBEAN,CARIBBEAN,1020,44190,0RUS3R1MA,CFS PAFILIA,CMA/CGM,SEA,CMA_12-25-2020_SYD-55-1-CMAU6454900,1,1,0,22192,44166,France,2,Jamaica,CMAU6454900,LHV2400487
01219,40HC,DRY,2,,,MONTACHEM INTERNATIONAL INC ,SOGEPLAST SA ,SOGEPLAST SA ,,,BAGS USD 0.00 S/C # 20-0137,POLYMERES DE L'ETHYLENE,HOUSTON - TX,KINGSTON,LAFITO,USA,JAMAICA,HAITI,NORTH AMERICA,CARIBBEAN,CARIBBEAN,NA_WEST SOUTH CENTRAL,CARIBBEAN,CARIBBEAN,1020,44190,0RUS3R1MA,CFS PAFILIA,CMA/CGM,SEA,CMA_12-25-2020_SYD-74-1-SEGU4600661,1,1,0,0,44166,USA,0,Jamaica,SEGU4600661,NAM4140048
